stellar_mass_msun,rotation_percentile_150Myr,rotation_match_age_myr,wind_speed_kms,current_ram_pressure_nPa,dong_support_entry_age_myr,dong_support_exit_age_myr,fraction_10Myr_to_current_inside_Dong_pressure_support,dong_pressure_support_nPa_low,dong_pressure_support_nPa_high
0.4,38,3145.669551265021,800.0,80.83372266493792,1592.337872440594,3145.669551265021,0.49553429027113244,68.86374908578253,169.42235348294153
0.4,39,3155.6741600000796,300.0,30.301672603025718,914.193780807654,1514.3223963879552,0.19109697933227343,68.86374908578253,169.42235348294153
0.4,39,3155.6741600000796,400.0,40.402230137367624,1039.2205757202166,1857.3959216280275,0.26041335453100156,68.86374908578253,169.42235348294153
0.4,39,3155.6741600000796,650.0,65.6536239732224,1394.296673271895,2817.6017065565097,0.45278219395866454,68.86374908578253,169.42235348294153
0.4,39,3155.6741600000796,800.0,80.80446027473525,1600.3408312877984,3155.6741600000796,0.49459459459459465,68.86374908578253,169.42235348294153
0.4,40,3155.6741600000796,300.0,30.301672603025718,916.194209526255,1514.3223963879552,0.1904610492845787,68.86374908578253,169.42235348294153
0.4,40,3155.6741600000796,400.0,40.402230137367624,1042.2212187981183,1860.396564705929,0.26041335453100156,68.86374908578253,169.42235348294153
0.4,40,3155.6741600000796,650.0,65.6536239732224,1397.2973163497966,2817.6017065565097,0.4518282988871224,68.86374908578253,169.42235348294153
0.4,40,3155.6741600000796,800.0,80.80446027473525,1600.3408312877984,3155.6741600000796,0.49459459459459465,68.86374908578253,169.42235348294153
0.4,41,3165.718421081492,300.0,30.261494989375983,925.2083534990697,1525.3449787443615,0.19049128367670365,68.86374908578253,169.42235348294153
0.4,41,3165.718421081492,400.0,40.348659985834644,1052.2372725093232,1871.4237659691462,0.259904912836767,68.86374908578253,169.42235348294153
0.4,41,3165.718421081492,650.0,65.5665724769813,1406.3178814040452,2817.6391784392226,0.4475435816164818,68.86374908578253,169.42235348294153
0.4,41,3165.718421081492,800.0,80.69731997166929,1609.3641062787021,3165.718421081492,0.4933438985736926,68.86374908578253,169.42235348294153
0.4,42,3168.7739398571853,300.0,30.215284615707102,930.2254669628278,1529.3722655614515,0.18999366687777072,68.86374908578253,169.42235348294153
0.4,42,3168.7739398571853,400.0,40.28704615427614,1056.2563461338239,1873.4565705997263,0.2590246991766941,68.86374908578253,169.42235348294153
0.4,42,3168.7739398571853,650.0,65.46645000069873,1412.3435920455267,2821.688899600553,0.4464851171627612,68.86374908578253,169.42235348294153
0.4,42,3168.7739398571853,800.0,80.57409230855228,1614.3930967482347,3168.7739398571853,0.4922419252691578,68.86374908578253,169.42235348294153
0.4,43,3175.802334509257,300.0,30.108990147563663,934.2342360463043,1533.3860838728588,0.1895734597156398,68.86374908578253,169.42235348294153
0.4,43,3175.802334509257,400.0,40.145320196751555,1061.2664308275605,1880.4740491413302,0.25908372827804105,68.86374908578253,169.42235348294153
0.4,43,3175.802334509257,650.0,65.23614531972127,1415.3561706115343,2837.7166507607167,0.4496050552922591,68.86374908578253,169.42235348294153
0.4,43,3175.802334509257,800.0,80.29064039350311,1619.4078850633157,3175.802334509257,0.49178515007898893,68.86374908578253,169.42235348294153
0.4,44,3177.959157676223,300.0,30.272874820990825,940.2816598165101,1541.4636786871795,0.19008525418377012,68.86374908578253,169.42235348294153
0.4,44,3177.959157676223,400.0,40.36383309465444,1066.319820178747,1886.5681653933043,0.25923586990843067,68.86374908578253,169.42235348294153
0.4,44,3177.959157676223,650.0,65.59122877881346,1421.4273354850493,2837.8561852701873,0.44742658667508683,68.86374908578253,169.42235348294153
0.4,44,3177.959157676223,800.0,80.72766618930888,1627.4897246487062,3177.959157676223,0.4895800442058731,68.86374908578253,169.42235348294153
0.4,45,3177.959157676223,300.0,30.272874820990825,940.2816598165101,1541.4636786871795,0.19008525418377012,68.86374908578253,169.42235348294153
0.4,45,3177.959157676223,400.0,40.36383309465444,1066.319820178747,1886.5681653933043,0.25923586990843067,68.86374908578253,169.42235348294153
0.4,45,3177.959157676223,650.0,65.59122877881346,1421.4273354850493,2837.8561852701873,0.44742658667508683,68.86374908578253,169.42235348294153
0.4,45,3177.959157676223,800.0,80.72766618930888,1627.4897246487062,3177.959157676223,0.4895800442058731,68.86374908578253,169.42235348294153
0.4,46,3185.9259002833755,300.0,30.207945238137192,944.2723750754874,1544.4473483573852,0.1892913385826772,68.86374908578253,169.42235348294153
0.4,46,3185.9259002833755,400.0,40.27726031751626,1070.3091194646859,1886.5470831280668,0.2573228346456693,68.86374908578253,169.42235348294153
0.4,46,3185.9259002833755,650.0,65.45054801596392,1426.4129369452785,2837.8244157798745,0.44472440944881886,68.86374908578253,169.42235348294153
0.4,46,3185.9259002833755,800.0,80.55452063503252,1632.4730111053968,3185.9259002833755,0.4892913385826772,68.86374908578253,169.42235348294153
0.4,47,3185.9259002833755,300.0,30.207945238137192,944.2723750754874,1544.4473483573852,0.1892913385826772,68.86374908578253,169.42235348294153
0.4,47,3185.9259002833755,400.0,40.27726031751626,1070.3091194646859,1886.5470831280668,0.2573228346456693,68.86374908578253,169.42235348294153
0.4,47,3185.9259002833755,650.0,65.45054801596392,1426.4129369452785,2837.8244157798745,0.44472440944881886,68.86374908578253,169.42235348294153
0.4,47,3185.9259002833755,800.0,80.55452063503252,1632.4730111053968,3185.9259002833755,0.4892913385826772,68.86374908578253,169.42235348294153
0.4,48,3185.9259002833755,300.0,30.207945238137192,944.2723750754874,1544.4473483573852,0.1892913385826772,68.86374908578253,169.42235348294153
0.4,48,3185.9259002833755,400.0,40.27726031751626,1070.3091194646859,1886.5470831280668,0.2573228346456693,68.86374908578253,169.42235348294153
0.4,48,3185.9259002833755,650.0,65.45054801596392,1426.4129369452785,2837.8244157798745,0.44472440944881886,68.86374908578253,169.42235348294153
0.4,48,3185.9259002833755,800.0,80.55452063503252,1632.4730111053968,3185.9259002833755,0.4892913385826772,68.86374908578253,169.42235348294153
0.4,49,3187.1804230828548,300.0,30.18897236590311,952.0534965514792,1552.08757078809,0.18917217500786906,68.86374908578253,169.42235348294153
0.4,49,3187.1804230828548,400.0,40.25196315453748,1077.0605953507732,1894.1069931029583,0.25747560591753227,68.86374908578253,169.42235348294153
0.4,49,3187.1804230828548,650.0,65.4094401261234,1435.080926311951,2857.161682252719,0.447906830343091,68.86374908578253,169.42235348294153
0.4,49,3187.1804230828548,800.0,80.50392630907496,1637.0923979716101,3187.1804230828548,0.4880390305319483,68.86374908578253,169.42235348294153
0.4,50,3196.437736077079,300.0,30.048968679447,956.1299743656363,1556.212410538344,0.18863779033270558,68.86374908578253,169.42235348294153
0.4,50,3196.437736077079,400.0,40.065291572596,1081.1471485682837,1900.25967394403,0.2573760200878845,68.86374908578253,169.42235348294153
